scraped_at,Competition Name,Price (£),Total Tickets,Sold Tickets,Sold Percentage (%),Total Sold Value (£)
2026-07-01 21:22:34,WIN 2026 ODYSSEY AI DUAL SQ2SQ JAILBIRD #19,0.22,3299,349,11.0,76.78
2026-07-01 21:22:34,WIN TAYLORMADE P SERIES UDI #13,0.88,599,46,8.0,40.48
2026-07-01 21:22:34,WIN BUSHNELL TOUR V7 SHIFT #30,0.37,2799,362,13.0,133.94
2026-07-01 21:22:34,WIN SHOTSCOPE LM1 LAUNCH MONITOR #29,1.75,349,8,2.0,14.0
2026-07-01 21:22:34,WIN 4 DOZEN TAYLORMADE TP5 PIX #22,0.85,599,82,14.0,69.7
2026-07-01 21:22:34,WIN ROLEX BLUESY SUBMARINER + CUSTOM SCOTTY OR £10K TAX FREE CASH #2,0.55,39999,1805,5.0,992.75
2026-07-01 21:22:34,WIN 2026 TITLEIST GTS DRIVER #13,0.39,3099,5,1.0,1.95
2026-07-01 21:22:34,WIN 2026 TAYLORMADE SPIDER TOUR TORCHED PUTTER #11,0.5,1499,30,2.0,15.0
2026-07-01 21:22:34,WIN TAYLORMADE MG5 CHROME WEDGES #81,3.75,299,5,2.0,18.75
2026-07-01 21:22:34,WIN 2026 ODYSSEY AI DUAL SQ2SQ JAILBIRD #21,0.22,3299,33,1.0,7.26
2026-07-01 21:22:34,WIN 2026 TAYLORMADE QI4D £3K BUNDLE #38,0.33,21999,413,2.0,136.29
2026-07-01 21:22:34,WIN 2026 TITLEIST GTS WOODS BUNDLE #4,3.75,799,24,3.0,90.0
2026-07-01 21:22:34,WIN PING SHORT GAME BUNDLE #4,0.37,4299,12,1.0,4.44
2026-07-01 21:22:34,WIN LTD EDITION TAYLORMADE P790 SHADOWFALL IRONS (5-PW) #12,3.75,699,40,6.0,150.0
2026-07-01 21:22:34,WIN POWAKADDY FX1 ELECTRIC TROLLEY #121,3.3,399,11,3.0,36.3
2026-07-01 21:22:34,WIN NEW 2026 DRIVER #379,1.75,699,0,0.0,0.0
2026-07-01 21:22:34,WIN NEW 2026 DRIVER #378,0.33,3599,1,1.0,0.33
2026-07-01 21:22:34,WIN TITLEIST GT280 MINI DRIVER (RH STIFF) #8,3.75,299,16,5.0,60.0
2026-07-01 21:22:34,WIN 2026 VOKEY SM11 NICKEL WEDGES #45,0.55,2199,11,1.0,6.05
2026-07-01 21:22:34,WIN CUSTOM MG5 BLACKOUT WEDGES W/KBS BLACK SHAFT #34,3.75,299,5,1.0,18.75
2026-07-01 21:22:34,WIN 2026 TAYLORMADE SPIDER TOUR X TORCHED PUTTER #14,0.37,199,199,100.0,73.63
2026-07-01 21:22:34,WIN TAYLORMADE SPIDER 5K ZT PUTTER #81,0.37,2999,59,2.0,21.83
2026-07-01 21:22:34,WIN SCOTTY CAMERON PHANTOM #31,0.75,1499,26,2.0,19.5
2026-07-01 21:22:34,WIN GARMIN Z30 RANGEFINDER #9,0.66,1249,7,1.0,4.62
2026-07-01 21:22:34,WIN CALLAWAY FAIRWAY C HD BLACK CAMO STAND #2,0.65,699,41,6.0,26.65
2026-07-01 21:22:34,WIN 4 DOZEN PROV1X #85,0.75,699,64,9.0,48.0
2026-07-01 21:22:34,WIN 2026 TAYLORMADE SPIDER TOUR X TORCHED PUTTER #15,0.25,2999,7,1.0,1.75
2026-07-01 21:22:34,WIN 2026 TAYLORMADE QI4D DRIVER #46,0.17,329,329,100.0,55.93
2026-07-01 21:22:34,WIN 2026 VOKEY SM11 CHROME WEDGES #44,0.12,9999,128,1.0,15.36
2026-07-01 21:22:34,WIN 1000 TICKETS INTO 7.5K MEGA BUNDLE COMP #39,0.89,749,19,3.0,16.91
2026-07-01 21:22:34,WIN 2026 TITLEIST GTS £3K MEGA BUNDLE #11,0.17,43999,555,1.0,94.35
2026-07-01 21:22:34,"WIN 2026 TAYLORMADE QI4D WOODS (DRIVER, FW, HYBRID) #63",0.7,3499,3,1.0,2.1
2026-07-01 21:22:34,WIN MOTOCADDY SE #4,0.7,3999,43,1.0,30.1
2026-07-01 21:22:34,WIN TAYLORMADE P790 IRONS (5-PW) #281,3.75,599,0,0.0,0.0
2026-07-01 21:22:34,WIN NEW 2026 DRIVER #381,3.75,329,0,0.0,0.0
2026-07-01 21:22:34,WIN NEW 2026 DRIVER #380,0.1,11999,58,1.0,5.8
2026-07-01 21:22:34,WIN 2026 FAIRWAY WOOD #99,0.75,1049,10,1.0,7.5
2026-07-01 21:22:34,WIN TAYLORMADE P SERIES UDI #14,0.22,2399,92,4.0,20.24
2026-07-01 21:22:34,WIN TAYLORMADE MG5 CHROME WEDGES #83,0.37,2999,0,0.0,0.0
2026-07-01 21:22:34,WIN 2026 VOKEY SM11 JET BLACK WEDGES #46,3.75,329,0,0.0,0.0
2026-07-01 21:22:34,WIN 2026 TAYLORMADE SPIDER TOUR TORCHED PUTTER #12,3.75,199,0,0.0,0.0
2026-07-01 21:22:34,WIN TAYLORMADE SPIDER TOUR BLACK PUTTER #146,0.22,2999,26,1.0,5.72
2026-07-01 21:22:34,WIN SHOTSCOPE LM1 LAUNCH MONITOR #30,3.49,179,0,0.0,0.0
2026-07-01 21:22:34,WIN 2026 TAYLORMADE QI4D STAFF STAND #5,0.17,5399,243,5.0,41.31
2026-07-01 21:22:34,WIN 4 DOZEN PROV1 GOLF BALLS #101,0.44,1049,14,1.0,6.16
2026-07-01 21:22:34,WIN 1000 TICKETS INTO 7.5K MEGA BUNDLE COMP #40,1.49,449,34,8.0,50.66
2026-07-01 21:22:34,WIN 2026 TAYLORMADE £7.5K MEGA BUNDLE #37,0.66,23999,395,2.0,260.7
2026-07-01 21:22:34,WIN 2026 TITLEIST SHORT GAME CHROME BUNDLE #6,2.55,899,5,1.0,12.75
2026-07-01 21:22:34,WIN 2026 PING G440 K WOODS BUNDLE #45,0.69,3999,22,1.0,15.18
2026-07-01 21:22:34,WIN POWAKADDY RX REMOTE #8,0.33,6999,182,3.0,60.06
2026-07-01 21:22:34,WIN TITLEIST T SERIES IRONS 5-PW #56,0.12,19999,450,2.0,54.0
2026-07-01 21:22:34,WIN LTD EDITION TAYLORMADE P790 SHADOWFALL IRONS (5-PW) #13,0.65,3999,20,1.0,13.0
2026-07-01 21:22:34,WIN NEW 2026 DRIVER #384,3.75,329,0,0.0,0.0
2026-07-01 21:22:34,WIN NEW 2026 DRIVER #383,0.33,3599,1,1.0,0.33
2026-07-01 21:22:34,WIN NEW 2026 DRIVER #382,0.07,16999,56,1.0,3.92
2026-07-01 21:22:34,WIN 2026 CALLAWAY QUANTUM MINI DRIVER #20,0.77,1299,0,0.0,0.0
2026-07-01 21:22:34,"WIN TAYLORMADE MG5 RED BULL WEDGES (52,56,60) #1",0.19,9999,245,2.0,46.55
2026-07-01 21:22:34,WIN 2026 VOKEY SM11 NICKEL WEDGES #46,0.55,2199,2,1.0,1.1
2026-07-01 21:22:34,WIN 2026 TAYLORMADE SPIDER TOUR X TORCHED PUTTER #16,2.5,299,0,0.0,0.0
2026-07-01 21:22:34,WIN SCOTTY CAMERON STUDIO STYLE #134,0.12,8999,6,1.0,0.72
2026-07-01 21:22:34,WIN 2026 ODYSSEY AI DUAL SQ2SQ JAILBIRD #20,0.22,3299,0,0.0,0.0
2026-07-01 21:22:34,WIN BUSHNELL TOUR V7 SHIFT #31,3.7,279,2,1.0,7.4
2026-07-01 21:22:34,WIN SHOTSCOPE LM1 LAUNCH MONITOR #31,1.75,349,4,1.0,7.0
2026-07-01 21:22:34,WIN CALLAWAY FAIRWAY C HD BLACK CAMO STAND #3,0.65,699,5,1.0,3.25
2026-07-01 21:22:34,WIN 4 DOZEN TAYLORMADE TP5 PIX #23,0.85,599,4,1.0,3.4
2026-07-01 21:22:34,WIN 2026 TAYLORMADE SPIDER TOUR TORCHED PUTTER #13,3.75,199,0,0.0,0.0
2026-07-01 21:22:34,WIN 2026 VOKEY SM11 NICKEL WEDGES #47,0.55,2199,0,0.0,0.0
2026-07-01 21:22:34,1000 TICKETS INTO ASTON MARTIN COMP #1,0.14,5999,131,2.0,18.34
2026-07-01 21:22:34,WIN 2026 TAYLORMADE QI4D DRIVER #47,0.75,1599,0,0.0,0.0
2026-07-01 21:22:34,WIN 2026 TAYLORMADE QI4D WOODS & P790 IRONS #43,3.75,1199,6,1.0,22.5
2026-07-01 21:22:34,WIN 2026 TITLEIST GTS WOODS BUNDLE #5,0.37,7999,16,1.0,5.92
2026-07-01 21:22:34,WIN MIZUNO JPX925 FORGED IRONS (5-PW) #1,0.15,18999,202,1.0,30.3
2026-07-01 21:22:34,WIN NAVEE BIRDIE 3 REMOTE #30,0.22,8999,130,1.0,28.6
2026-07-01 21:22:34,WIN NEW 2026 DRIVER #386,2.55,469,0,0.0,0.0
2026-07-01 21:22:34,WIN NEW 2026 DRIVER #385,0.65,1849,0,0.0,0.0
2026-07-01 21:22:34,WIN TAYLORMADE R7 QUAD MINI DRIVER #21,3.75,249,2,1.0,7.5
2026-07-01 21:22:34,WIN CUSTOM MG5 BLACKOUT WEDGES W/KBS BLACK SHAFT #35,3.75,329,0,0.0,0.0
2026-07-01 21:22:34,WIN 2026 VOKEY SM11 CHROME WEDGES #45,0.55,2199,0,0.0,0.0
2026-07-01 21:22:34,WIN 2026 TAYLORMADE SPIDER TOUR X TORCHED PUTTER #17,0.25,2999,11,1.0,2.75
2026-07-01 21:22:34,WIN TAYLORMADE SPIDER 5K ZT PUTTER #82,3.75,299,0,0.0,0.0
2026-07-01 21:22:34,WIN GARMIN Z30 RANGEFINDER #10,0.66,1249,2,1.0,1.32
2026-07-01 21:22:34,WIN TITLEIST PLAYERS S4 #6,0.55,799,12,2.0,6.6
2026-07-01 21:22:34,WIN 4 DOZEN PROV1X #86,0.75,699,0,0.0,0.0
2026-07-01 21:22:34,WIN CALLAWAY OPUS SP BRUSHED CHROME WEDGES #7,0.45,2499,5,1.0,2.25
2026-07-01 21:22:34,WIN 2026 TAYLORMADE SPIDER TOUR X TORCHED PUTTER #18,2.5,299,0,0.0,0.0
2026-07-01 21:22:34,WIN 2026 TITLEIST GTS DRIVER #14,0.39,3099,0,0.0,0.0
2026-07-01 21:22:34,500 TICKETS INTO ROLEX BLUESY COMP #1,0.14,2499,238,10.0,33.32
2026-07-01 21:22:34,WIN 2026 PING G440 £3K MEGA BUNDLE #26,2.75,2599,1,1.0,2.75
2026-07-01 21:22:34,"WIN 2026 TAYLORMADE QI4D WOODS (DRIVER, FW, HYBRID) #64",0.7,3499,3,1.0,2.1
2026-07-01 21:22:34,WIN 2026 TITLEIST SHORT GAME CHROME BUNDLE #7,0.25,8999,0,0.0,0.0
2026-07-01 21:22:34,WIN TAYLORMADE P790 IRONS (5-PW) #282,3.75,599,0,0.0,0.0
2026-07-01 21:22:34,WIN POWAKADDY FX1 ELECTRIC TROLLEY #122,0.66,1999,3,1.0,1.98
2026-07-01 21:22:34,WIN NEW 2026 DRIVER #389,2.55,469,0,0.0,0.0
2026-07-01 21:22:34,WIN NEW 2026 DRIVER #388,0.65,1849,0,0.0,0.0
2026-07-01 21:22:34,WIN NEW 2026 DRIVER #387,0.1,11999,72,1.0,7.2
2026-07-01 21:22:34,WIN 2026 VOKEY SM11 JET BLACK WEDGES #47,1.72,699,0,0.0,0.0
2026-07-01 21:22:34,WIN TAYLORMADE MG5 CHROME WEDGES #84,0.17,6599,0,0.0,0.0
2026-07-01 21:22:34,WIN 2026 TAYLORMADE SPIDER TOUR TORCHED PUTTER #14,0.25,2999,0,0.0,0.0
2026-07-01 21:22:34,WIN 2026 ODYSSEY DAMASCUS MILLED #13,0.35,3099,3,1.0,1.05
2026-07-01 21:22:34,WIN 2026 LAB VZN.1I PUTTER #2,3.75,329,1,1.0,3.75
2026-07-01 21:22:34,WIN TAYLORMADE P SERIES UDI #15,0.44,1199,0,0.0,0.0
2026-07-01 21:22:34,WIN GARMIN S44 GPS #105,3.25,259,0,0.0,0.0
2026-07-01 21:22:34,WIN SHOTSCOPE PRO L5 RANGEFINDER #5,0.65,899,0,0.0,0.0
2026-07-01 21:22:34,WIN CALLAWAY FAIRWAY C HD BLACK CAMO STAND #4,0.35,1299,0,0.0,0.0
2026-07-01 21:22:34,WIN 4 DOZEN TAYLORMADE TP5 PIX #24,0.85,599,0,0.0,0.0
2026-07-01 21:22:34,1000 TICKETS INTO ASTON MARTIN COMP #2,3.75,225,0,0.0,0.0
2026-07-01 21:22:34,WIN 2026 PING G440K DRIVER #34,0.75,1699,0,0.0,0.0
2026-07-01 21:22:34,WIN TAYLORMADE MG5 CHROME WEDGES #85,0.17,6599,0,0.0,0.0
2026-07-01 21:22:34,WIN 2026 TAYLORMADE SPIDER TOUR TORCHED PUTTER #15,0.25,2999,0,0.0,0.0
2026-07-01 21:22:34,WIN 2026 TAYLORMADE QI4D WOODS & P790 IRONS #44,0.37,11999,16,1.0,5.92
2026-07-01 21:22:34,WIN 2026 PING G440 K WOODS BUNDLE #46,3.75,699,0,0.0,0.0
2026-07-01 21:22:34,WIN MOTOCADDY SE #6,0.35,3999,40,1.0,14.0
2026-07-01 21:22:34,WIN LTD EDITION TAYLORMADE P790 SHADOWFALL IRONS (5-PW) #14,3.75,699,0,0.0,0.0
2026-07-01 21:22:34,WIN NEW 2026 DRIVER #391,2.55,469,0,0.0,0.0
2026-07-01 21:22:34,WIN NEW 2026 DRIVER #390,0.65,1849,0,0.0,0.0
2026-07-01 21:22:34,WIN 2026 CALLAWAY QUANTUM MINI DRIVER #21,0.15,6999,0,0.0,0.0
2026-07-01 21:22:34,WIN CUSTOM MG5 BLACKOUT WEDGES W/KBS BLACK SHAFT #36,0.55,2199,0,0.0,0.0
2026-07-01 21:22:34,WIN 2026 VOKEY SM11 CHROME WEDGES #46,3.75,329,0,0.0,0.0
2026-07-01 21:22:34,WIN SCOTTY CAMERON STUDIO STYLE #135,0.12,8999,0,0.0,0.0
2026-07-01 21:22:34,WIN 2026 TAYLORMADE SPIDER TOUR X TORCHED PUTTER #19,3.75,199,0,0.0,0.0
2026-07-01 21:22:34,WIN SHOTSCOPE LM1 LAUNCH MONITOR #32,1.75,349,0,0.0,0.0
2026-07-01 21:22:34,WIN 2026 TAYLORMADE QI4D STAFF STAND #6,0.17,5399,0,0.0,0.0
2026-07-01 21:22:34,WIN 4 DOZEN PROV1 GOLF BALLS #102,0.85,549,0,0.0,0.0
2026-07-05 20:52:12,HUGE JULY INSTANT WIN – 4000 INSTANT WIN PRIZES WORTH £400K #1,2.75,299999,17666,6.0,48581.5
2026-07-05 20:52:12,"PHIL’S FLIP & WIN – 35,000 INSTANT WINS WORTH OVER £250K #1",7.5,70000,9614,14.0,72105.0
2026-07-05 20:52:12,"WIN ASTON MARTIN DB11 4.0 V8 OR £70,000 TAX FREE CASH #1",0.79,205999,17076,8.0,13490.04
2026-07-05 20:52:12,1000 TICKETS INTO ASTON MARTIN COMP #1,0.14,5999,2892,48.0,404.88
2026-07-05 20:52:12,WIN 2026 TAYLORMADE SPIDER TOUR TORCHED PUTTER #13,3.75,199,28,14.0,105.0
2026-07-05 20:52:12,WIN 2026 VOKEY SM11 NICKEL WEDGES #47,0.55,2199,238,11.0,130.9
2026-07-05 20:52:12,WIN 2026 TAYLORMADE QI4D DRIVER #47,0.75,1599,145,9.0,108.75
2026-07-05 20:52:12,WIN 2026 TAYLORMADE QI4D WOODS & P790 IRONS #43,3.75,1199,96,8.0,360.0
2026-07-05 20:52:12,WIN 2026 TITLEIST GTS WOODS BUNDLE #5,0.37,7999,240,3.0,88.8
2026-07-05 20:52:12,WIN MIZUNO JPX925 FORGED IRONS (5-PW) #1,0.15,18999,2043,11.0,306.45
2026-07-05 20:52:12,WIN NAVEE BIRDIE 3 REMOTE #30,0.22,8999,1019,11.0,224.18
2026-07-05 20:52:12,WIN NEW 2026 DRIVER #386,2.55,469,15,3.0,38.25
2026-07-05 20:52:12,WIN NEW 2026 DRIVER #385,0.65,1849,77,4.0,50.05
2026-07-05 20:52:12,WIN TAYLORMADE R7 QUAD MINI DRIVER #21,3.75,249,63,25.0,236.25
2026-07-05 20:52:12,WIN CUSTOM MG5 BLACKOUT WEDGES W/KBS BLACK SHAFT #35,3.75,329,4,1.0,15.0
2026-07-05 20:52:12,WIN 2026 VOKEY SM11 CHROME WEDGES #45,0.55,2199,77,4.0,42.35
2026-07-05 20:52:12,WIN 2026 TAYLORMADE SPIDER TOUR X TORCHED PUTTER #17,0.25,2999,672,22.0,168.0
2026-07-05 20:52:12,WIN TAYLORMADE SPIDER 5K ZT PUTTER #82,3.75,299,26,9.0,97.5
2026-07-05 20:52:12,WIN GARMIN Z30 RANGEFINDER #10,0.66,1249,111,9.0,73.26
2026-07-05 20:52:12,WIN TITLEIST PLAYERS S4 #6,0.55,799,49,6.0,26.95
2026-07-05 20:52:12,WIN 4 DOZEN PROV1X #86,0.75,699,26,4.0,19.5
2026-07-05 20:52:12,WIN TAG HEUER CONNECTED CALIBRE E5 X TAYLORMADE EDITION #2,0.25,19999,2100,11.0,525.0
2026-07-05 20:52:12,WIN CALLAWAY OPUS SP BRUSHED CHROME WEDGES #7,0.45,2499,72,3.0,32.4
2026-07-05 20:52:12,WIN 2026 TAYLORMADE SPIDER TOUR X TORCHED PUTTER #18,2.5,299,6,2.0,15.0
2026-07-05 20:52:12,WIN 2026 TITLEIST GTS DRIVER #14,0.39,3099,64,2.0,24.96
2026-07-05 20:52:12,500 TICKETS INTO ROLEX BLUESY COMP #1,0.14,2499,728,29.0,101.92
2026-07-05 20:52:12,WIN 2026 PING G440 £3K MEGA BUNDLE #26,2.75,2599,57,2.0,156.75
2026-07-05 20:52:12,"WIN 2026 TAYLORMADE QI4D WOODS (DRIVER, FW, HYBRID) #64",0.7,3499,43,1.0,30.1
2026-07-05 20:52:12,WIN 2026 TITLEIST SHORT GAME CHROME BUNDLE #7,0.25,8999,122,1.0,30.5
2026-07-05 20:52:12,WIN TAYLORMADE P790 IRONS (5-PW) #282,3.75,599,9,2.0,33.75
2026-07-05 20:52:12,WIN POWAKADDY FX1 ELECTRIC TROLLEY #122,0.66,1999,29,1.0,19.14
2026-07-05 20:52:12,WIN NEW 2026 DRIVER #389,2.55,469,0,0.0,0.0
2026-07-05 20:52:12,WIN NEW 2026 DRIVER #388,0.65,1849,0,0.0,0.0
2026-07-05 20:52:12,WIN NEW 2026 DRIVER #387,0.1,11999,477,4.0,47.7
2026-07-05 20:52:12,WIN 2026 VOKEY SM11 JET BLACK WEDGES #47,1.72,699,14,2.0,24.08
2026-07-05 20:52:12,WIN TAYLORMADE MG5 CHROME WEDGES #84,0.17,6599,245,4.0,41.65
2026-07-05 20:52:12,WIN 2026 TAYLORMADE SPIDER TOUR TORCHED PUTTER #14,0.25,2999,132,4.0,33.0
2026-07-05 20:52:12,WIN 2026 ODYSSEY DAMASCUS MILLED #13,0.35,3099,66,2.0,23.1
2026-07-05 20:52:12,WIN 2026 LAB VZN.1I PUTTER #2,3.75,329,16,5.0,60.0
2026-07-05 20:52:12,WIN TAYLORMADE P SERIES UDI #15,0.44,1199,4,1.0,1.76
2026-07-05 20:52:12,WIN GARMIN S44 GPS #105,3.25,259,27,10.0,87.75
2026-07-05 20:52:12,WIN SHOTSCOPE PRO L5 RANGEFINDER #5,0.65,899,13,1.0,8.45
2026-07-05 20:52:12,WIN CALLAWAY FAIRWAY C HD BLACK CAMO STAND #4,0.35,1299,4,1.0,1.4
2026-07-05 20:52:12,WIN 4 DOZEN TAYLORMADE TP5 PIX #24,0.85,599,3,1.0,2.55
2026-07-05 20:52:12,1000 TICKETS INTO ASTON MARTIN COMP #2,3.75,225,5,2.0,18.75
2026-07-05 20:52:12,WIN 2026 PING G440K DRIVER #34,0.75,1699,3,1.0,2.25
2026-07-05 20:52:12,WIN TAYLORMADE MG5 CHROME WEDGES #85,0.17,6599,49,1.0,8.33
2026-07-05 20:52:12,WIN 2026 TAYLORMADE SPIDER TOUR TORCHED PUTTER #15,0.25,2999,2,1.0,0.5
2026-07-05 20:52:12,WIN 2026 TAYLORMADE QI4D WOODS & P790 IRONS #44,0.37,11999,119,1.0,44.03
2026-07-05 20:52:12,WIN 2026 PING G440 K WOODS BUNDLE #46,3.75,699,5,1.0,18.75
2026-07-05 20:52:12,WIN MOTOCADDY SE #6,0.35,3999,84,2.0,29.4
2026-07-05 20:52:12,WIN LTD EDITION TAYLORMADE P790 SHADOWFALL IRONS (5-PW) #14,3.75,699,1,1.0,3.75
2026-07-05 20:52:12,WIN NEW 2026 DRIVER #391,2.55,469,0,0.0,0.0
2026-07-05 20:52:12,WIN NEW 2026 DRIVER #390,0.65,1849,31,2.0,20.15
2026-07-05 20:52:12,WIN 2026 CALLAWAY QUANTUM MINI DRIVER #21,0.15,6999,32,1.0,4.8
2026-07-05 20:52:12,WIN CUSTOM MG5 BLACKOUT WEDGES W/KBS BLACK SHAFT #36,0.55,2199,94,4.0,51.7
2026-07-05 20:52:12,WIN 2026 VOKEY SM11 CHROME WEDGES #46,3.75,329,1,1.0,3.75
2026-07-05 20:52:12,WIN SCOTTY CAMERON STUDIO STYLE #135,0.12,8999,35,1.0,4.2
2026-07-05 20:52:12,WIN 2026 TAYLORMADE SPIDER TOUR X TORCHED PUTTER #19,3.75,199,1,1.0,3.75
2026-07-05 20:52:12,WIN SHOTSCOPE LM1 LAUNCH MONITOR #32,1.75,349,13,4.0,22.75
2026-07-05 20:52:12,WIN 2026 TAYLORMADE QI4D STAFF STAND #6,0.17,5399,64,1.0,10.88
2026-07-05 20:52:12,WIN 4 DOZEN PROV1 GOLF BALLS #102,0.85,549,5,1.0,4.25
2026-07-05 20:52:12,WIN 2026 TAYLORMADE QI4D DRIVER #48,3.75,329,0,0.0,0.0
2026-07-05 20:52:12,WIN 2026 TAYLORMADE SPIDER TOUR X TORCHED PUTTER #20,0.25,2999,11,1.0,2.75
2026-07-05 20:52:12,WIN 2026 VOKEY SM11 CHROME WEDGES #47,0.55,2199,3,1.0,1.65
2026-07-05 20:52:12,500 TICKETS INTO ROLEX BLUESY COMP #2,0.28,1299,133,10.0,37.24
2026-07-05 20:52:12,WIN 2026 TITLEIST GTS £3K MEGA BUNDLE #12,0.39,18999,121,1.0,47.19
2026-07-05 20:52:12,"WIN 2026 CALLAWAY QUANTUM WOODS (DRIVER, FW, HYBRID) #23",0.33,7999,4,1.0,1.32
2026-07-05 20:52:12,WIN 2026 TAYLORMADE SHORT GAME BUNDLE #4,3.75,499,3,1.0,11.25
2026-07-05 20:52:12,WIN TAYLORMADE P790 IRONS (5-PW) #283,0.33,6999,66,1.0,21.78
2026-07-05 20:52:12,WIN NAVEE BIRDIE 3 REMOTE #31,2.2,899,10,1.0,22.0
2026-07-05 20:52:12,WIN NEW 2026 DRIVER #393,3.75,329,0,0.0,0.0
2026-07-05 20:52:12,WIN NEW 2026 DRIVER #392,0.65,1849,0,0.0,0.0
2026-07-05 20:52:12,WIN TAYLORMADE R7 QUAD MINI DRIVER #22,0.37,2499,15,1.0,5.55
2026-07-05 20:52:12,WIN 2026 VOKEY SM11 JET BLACK WEDGES #48,3.75,329,1,1.0,3.75
2026-07-05 20:52:12,WIN CALLAWAY OPUS SP BRUSHED CHROME WEDGES #8,0.45,2499,0,0.0,0.0
2026-07-05 20:52:12,WIN 2026 TAYLORMADE SPIDER TOUR TORCHED PUTTER #16,2.5,299,0,0.0,0.0
2026-07-05 20:52:12,WIN SCOTTY CAMERON PHANTOM #32,0.65,1649,26,2.0,16.9
2026-07-05 20:52:12,WIN 2026 ODYSSEY AI DUAL SQ2SQ JAILBIRD #22,0.22,3299,22,1.0,4.84
2026-07-05 20:52:12,WIN TAYLORMADE P SERIES UDI #16,0.88,599,0,0.0,0.0
2026-07-05 20:52:12,WIN BUSHNELL TOUR V7 SHIFT #32,0.37,2799,34,1.0,12.58
2026-07-05 20:52:12,WIN CALLAWAY FAIRWAY C HD BLACK CAMO STAND #5,0.35,1299,1,1.0,0.35
2026-07-05 20:52:12,WIN 4 DOZEN TAYLORMADE TP5 PIX #25,0.85,599,0,0.0,0.0
2026-07-05 20:52:12,WIN 2026 TAYLORMADE QI4D SHADOWFALL DRIVER #13,3.75,329,0,0.0,0.0
2026-07-05 20:52:12,WIN 2026 TAYLORMADE SPIDER TOUR TORCHED PUTTER #17,0.5,1499,10,1.0,5.0
2026-07-05 20:52:12,WIN 2026 VOKEY SM11 JET BLACK WEDGES #49,3.75,329,1,1.0,3.75
2026-07-05 20:52:12,1000 TICKETS INTO ASTON MARTIN COMP #3,0.37,2299,78,3.0,28.86
2026-07-05 20:52:12,WIN 2026 TAYLORMADE QI4D £3K BUNDLE #39,0.33,21999,232,1.0,76.56
2026-07-05 20:52:12,WIN 2026 TITLEIST GTS WOODS BUNDLE #6,0.77,3999,1,1.0,0.77
2026-07-05 20:52:12,WIN 2026 CALLAWAY SHORT GAME BLACK BUNDLE #8,0.87,1749,5,1.0,4.35
2026-07-05 20:52:12,WIN TITLEIST T SERIES IRONS 5-PW #57,0.12,19999,14,1.0,1.68
2026-07-05 20:52:12,WIN TAYLORMADE P790 IRONS (5-PW) #284,0.66,3499,2,1.0,1.32
2026-07-05 20:52:12,WIN POWAKADDY FX1 ELECTRIC TROLLEY #123,3.75,379,0,0.0,0.0
2026-07-05 20:52:12,WIN NEW 2026 DRIVER #395,1.75,699,0,0.0,0.0
2026-07-05 20:52:12,WIN NEW 2026 DRIVER #394,0.33,3599,2,1.0,0.66
2026-07-05 20:52:12,WIN 2026 VOKEY SM11 NICKEL WEDGES #48,0.15,7999,23,1.0,3.45
2026-07-05 20:52:12,WIN CUSTOM MG5 BLACKOUT WEDGES W/KBS BLACK SHAFT #37,3.75,299,0,0.0,0.0
2026-07-05 20:52:12,WIN 2026 TAYLORMADE SPIDER TOUR X TORCHED PUTTER #21,3.75,199,0,0.0,0.0
2026-07-05 20:52:12,WIN TAYLORMADE SPIDER 5K ZT PUTTER #83,0.75,1499,3,1.0,2.25
2026-07-05 20:52:12,WIN SCOTTY CAMERON STUDIO STYLE #136,1.33,799,0,0.0,0.0
2026-07-05 20:52:12,WIN GARMIN R10 LAUNCH MONITOR #7,0.12,9999,366,4.0,43.92
2026-07-05 20:52:12,WIN TITLEIST PLAYERS S4 #7,0.55,799,0,0.0,0.0
2026-07-05 20:52:12,WIN 4 DOZEN PROV1X #87,0.75,699,2,1.0,1.5
2026-07-05 20:52:12,WIN 2026 TAYLORMADE SPIDER TOUR X TORCHED PUTTER #22,0.25,2999,19,1.0,4.75
2026-07-05 20:52:12,WIN 2026 TITLEIST GTS DRIVER #15,0.39,3099,0,0.0,0.0
2026-07-05 20:52:12,WIN TAYLORMADE MG5 CHROME WEDGES #86,0.17,6599,1,1.0,0.17
2026-07-05 20:52:12,500 TICKETS INTO ROLEX BLUESY COMP #3,1.25,249,11,4.0,13.75
2026-07-05 20:52:12,"WIN 2026 TAYLORMADE QI4D WOODS (DRIVER, FW, HYBRID) #65",3.75,649,0,0.0,0.0
2026-07-05 20:52:12,WIN 2026 FAIRWAY WOOD #100,0.75,1049,130,12.0,97.5
2026-07-05 20:52:12,WIN NAVEE BIRDIE 3 REMOTE #32,0.22,8999,17,1.0,3.74
2026-07-05 20:52:12,WIN TAYLORMADE P790 IRONS (5-PW) #284,3.75,599,0,0.0,0.0
2026-07-05 20:52:12,WIN NEW 2026 DRIVER #397,3.75,329,0,0.0,0.0
2026-07-05 20:52:12,WIN NEW 2026 DRIVER #396,0.1,11999,13,1.0,1.3
2026-07-05 20:52:12,WIN 2026 CALLAWAY QUANTUM MINI DRIVER #22,0.15,6999,2,1.0,0.3
2026-07-05 20:52:12,WIN CALLAWAY OPUS SP BLACK SHADOW WEDGES #16,0.45,2499,0,0.0,0.0
